,kodPocztowy,lat,lon
321800,99-417,53.075196631184106,18.5068470453136
321900,99-417,53.08496519838507,18.58084663892238
322000,99-417,53.053059266118154,18.536179330533226
322100,99-417,53.09611090769024,18.555432167569183
322200,99-335,52.51340619087216,18.674963162872643
322300,99-416,53.040688737699675,18.546631537579536
322400,99-416,53.03875972101863,18.490253117486137
322500,99-320,52.81332848192311,18.79626854721255
322600,99-335,52.52458244236581,18.658593670351753
322700,99-416,53.01739953590789,18.515997015626592
322800,99-416,53.02721421877142,18.519250282819332
322900,99-320,52.73136360959196,18.801889275844484
323000,99-420,52.923531431293775,18.394680406562678
323100,99-420,52.915164711584694,18.42535314001166
323200,99-420,52.944335675905705,18.394706991395893
323300,98-405,51.92143613404885,17.385999436379944
323400,98-405,51.871103915812846,17.32137246328093
323500,99-416,53.03255231018633,18.628114197113383
323600,99-416,53.04941055860687,18.587990646853743
323700,99-416,52.997793221638325,18.59221677964353
323800,99-418,52.99977748005108,18.460680211967187
323900,99-418,53.002601027477645,18.478131242756135
324000,99-418,53.036108378337815,18.457425558337125
324100,99-420,52.91056437315937,18.44826584654943
324200,99-420,52.95908059645715,18.40763029331568
324300,99-420,52.964425037657826,18.43248380877847
324400,99-418,52.997140240451124,18.413021881960606
324500,99-418,52.99607703959339,18.415422158111312
324600,99-418,53.00715220848569,18.39741381617961
324700,99-420,52.926479554492744,18.453587654770246
324800,99-420,52.91045339168978,18.343954224954718
324900,99-420,52.92721171248295,18.32481329637587
325000,99-420,52.90837562157648,18.366272800500056
325100,99-418,52.985927664300874,18.452993504747493
325200,99-418,53.001489634675735,18.42769183056688
325300,99-418,53.001121756881005,18.428045940445443
325400,99-420,52.925234414303816,18.276287191479994
325500,99-418,52.98724088274409,18.521271887086634
325600,99-418,52.98660755587001,18.498424023799252
325700,99-418,52.98587561644121,18.495652799005974
325800,99-418,53.01722055843352,18.42785114460483
325900,99-418,53.02028996160991,18.436662616661042
326000,99-416,53.029109407749836,18.593124423908538
326100,99-416,53.030304734619804,18.580286124159876
326200,97-540,52.60810507137906,16.74879084554182
326300,98-273,51.94726421916271,17.490461361385837
326400,97-540,52.67855125409427,16.665291863587562
326500,97-540,52.66858471573112,16.734018879711574
326600,97-540,52.635869498455534,16.655409884721085
326700,97-540,52.63312965257807,16.735009231300605
326800,97-540,52.62719769856293,16.69234770272955
326900,98-273,51.968963216181244,17.520170664673245
327000,97-540,52.702895823508086,16.720541249869765
327100,99-320,52.77856556435434,18.796487953369795
327200,26-340,53.233717202089096,17.49608900520053
327300,26-340,53.24204188219408,17.491651306839398
327400,26-340,53.25331376616669,17.457589972207785
327500,26-340,53.25458282418224,17.456984923065058
327600,26-340,53.191468401256806,17.497749973116246
327700,99-311,52.72842459489036,18.63230437664533
327800,99-311,52.77040773605638,18.627072146578623
327900,99-440,52.86739030005578,18.609900379992837
328000,99-440,52.880929674559255,18.68609688089398
328100,99-440,52.85282524395413,18.6412954625518
328200,99-440,52.85831733139645,18.636117041559352
328300,26-340,53.21272048065753,17.49653546917706
328400,26-340,53.281806149432555,17.552065064755077
328500,26-340,53.26861992496761,17.505279126143787
328600,26-340,53.25285403599667,17.512315076034675
328700,26-340,53.26805924483525,17.433605092127042
328800,26-340,53.263406279520616,17.43238649830781
328900,26-340,53.271127528346895,17.444536970257364
329000,99-311,52.79349350362504,18.644010814905588
329100,99-440,52.835534588928994,18.732712362609565
329200,99-440,52.84763917874982,18.679153828611007
329300,99-440,52.83067889349654,18.64220604639592
329400,99-311,52.727244608889556,18.73458003124962
329500,99-311,52.773416214873066,18.682381800058092
329600,99-440,52.811959913043,18.655922711903347
329700,99-440,52.79790499413887,18.675408809161702
329800,97-420,52.4639828775016,17.41023940809556
329900,97-420,52.45067726563719,17.22102800318053
330000,97-420,52.413769682730155,17.35160716688782
330100,97-420,52.43051688795648,17.25088865019446
330200,97-420,52.434046287814006,17.238404308293653
330300,99-311,52.72824789562353,18.753484470913833
330400,97-420,52.44248174106726,17.296496981012027
330500,99-311,52.795248180834925,18.705263721899634
330600,97-420,52.444174954569974,17.310859523247743
330700,99-311,52.729316298964164,18.70526497532672
330800,97-420,52.4661789109913,17.219500119194215
330900,99-420,52.9418246175946,18.42310385660983
331000,99-311,52.697317207124684,18.731561801234438
331100,99-420,52.9110508662892,18.447454335714326
331200,99-311,52.76474578556269,18.66418732607534
331300,97-420,52.42457341034632,17.379012331069994
331400,99-420,52.93085609140925,18.35878115191039
331500,99-311,52.77947089067495,18.676700602217448
331600,97-420,52.44070376166298,17.376554521893645
331700,99-311,52.680993638461366,18.695888810421334
331800,97-420,52.40750834733732,17.31815457774427
331900,97-420,52.4590357905249,17.218673903642024
332000,97-420,52.426265536869046,17.3400512592243
332100,26-340,53.292375931797345,17.53262840011011
332200,99-311,52.73034588989706,18.68407029361125
332300,99-311,52.7202029697013,18.763330594157278
332400,97-420,52.40130503735033,17.338912480685543
332500,97-420,52.42252121189625,17.196437284626263
332600,97-420,52.421802724661035,17.207252354202666
332700,97-420,52.41718649700784,17.2721269209297
332800,26-340,53.284515016730715,17.50932142630154
332900,26-340,53.25396187299269,17.493535824816913
333000,26-340,53.2056496277628,17.460722558265633
333100,26-340,53.226906700956555,17.464604581626062
333200,99-311,52.681223745076004,18.75673853104693
333300,97-420,52.39258547214572,17.294698868728727
333400,26-340,53.25966452334967,17.48417767556321
333500,26-340,53.217963322503515,17.50894576346979
333600,26-340,53.2444712973793,17.514211258824506
333700,26-340,53.24119838962951,17.429430244506836
333800,99-311,52.74243077558546,18.72983045567954
333900,99-311,52.73445010099229,18.744479514232115
334000,99-311,52.765289600027145,18.703846217529392
334100,99-311,52.713605371015205,18.765402613965477
334200,99-440,52.86596216938636,18.721665112020265
334300,99-440,52.86158869064141,18.7704853376867
334400,99-440,52.863378778720524,18.641276964497298
334500,99-440,52.866317943182544,18.639232755894522
334600,99-440,52.85991573062169,18.631662762176937
334700,99-440,52.82209099336503,18.7099660132964
334800,99-440,52.81951993470451,18.57632143873946
334900,99-440,52.87887337058626,18.651156962776668
335000,99-205,52.48095640946969,18.240123753905877
335100,99-314,52.67501641999062,18.736769387935713
335200,97-510,52.90860179553762,17.129323123977347
335300,97-510,52.91035513343422,17.156300426661414
335400,97-510,52.92153876946532,17.08197602378642
335500,97-216,53.11329606127629,17.906212421902996
335600,96-130,53.02223469082211,18.137271531534658
335700,96-130,53.057000655667,18.034587446192685
335800,96-130,52.97975764713592,18.035983903527082
335900,96-130,53.00416143283083,18.076833072640664
336000,97-510,52.90589733145151,17.025246344660147
336100,97-510,52.89599377700738,16.970768551071608
336200,99-314,52.60840408939076,18.727488265411314
336300,97-216,53.09010089130438,17.791824654468073
336400,96-130,53.039207225229866,18.14949522273079
336500,96-130,53.01172953211644,18.146094743837978
336600,96-130,52.99201727269461,18.066681072512406
336700,96-130,53.043955994814404,18.036771819901716
336800,96-130,53.05119812068601,18.099453960639742
336900,96-130,53.00166769985261,18.09357845460836
337000,99-314,52.60114407706272,18.701897238922022
337100,97-216,53.06535467922075,17.872638697260186
337200,96-214,53.2005716053962,17.97662715125863
337300,96-130,53.03273200243423,18.09065829454072
337400,96-130,53.081691343699596,18.022377391492164
337500,96-130,53.048729791099944,18.116082192720512
337600,96-130,53.0853050013696,18.05923909987048
337700,99-205,52.39093068298367,18.22726206635659
337800,97-216,53.0702798366009,17.842911061847296
337900,97-216,53.11261730072404,17.835709865113685
338000,99-314,52.610594076549134,18.6877884074861
338100,97-216,53.07443106094775,17.883107039820924
338200,97-216,53.10096614703246,17.914923844509126
338300,97-216,53.062900162128436,17.815026727991683
338400,99-205,52.41284334377154,18.135775131745188
338500,99-314,52.63622867665722,18.614609787990133
338600,97-216,53.11911611094568,17.785619814082636
338700,97-216,53.074483188084365,17.810310865575847
338800,99-314,52.643989508177846,18.66678857118231
338900,97-216,53.11520642586472,17.873387356673543
339000,97-216,53.075435693852114,17.785342736044388
339100,97-215,53.15415658294951,17.64651938934631
339200,99-205,52.41598163935156,18.265643643043706
339300,99-314,52.653683882696114,18.670011250834513
339400,97-216,53.14205758615358,17.87058127161249
339500,97-216,53.1416670166829,17.86555608415089
339600,97-215,53.15680445702685,17.650568995107793
339700,97-215,53.07272060498575,17.67473450144916
339800,97-215,53.13072845066913,17.620271883875613
339900,99-205,52.41748025008802,18.266336223833502
340000,97-510,52.87751034520197,17.041058930714783
340100,99-205,52.38867652350103,18.28220900318627
340200,99-314,52.657049335949665,18.633273793058454
340300,99-205,52.40275549707793,18.282368850664852
340400,99-205,52.453887281282114,18.242516113834697
340500,99-205,52.450264858702965,18.181857251359386
340600,97-510,52.8999753436492,16.94294910692119
340700,99-205,52.45425386898696,18.332628491797827
340800,99-205,52.42134212512121,18.293089954619433
340900,99-314,52.66177787065332,18.66875033987229
341000,99-205,52.38921815480958,18.13115543484947
341100,99-205,52.47920465709321,18.236007273039778
341200,97-510,52.893093530272374,17.04939724759277
341300,99-205,52.44665110621196,18.251258171668063
341400,99-314,52.65622306502742,18.71704345672987
341500,99-314,52.63520247583719,18.686737599200114
341600,99-205,52.40258031256787,18.19608544440556
341700,99-205,52.44055818802724,18.180385326099355
341800,99-314,52.64715793247012,18.750544199325727
341900,97-371,52.745875018377895,17.439851378054243
342000,98-290,52.13257126158931,18.020476989583802
342100,96-200,53.166662432301564,18.0957890431776
342200,98-311,52.169120546227774,17.322849407798937
342300,98-311,52.13727674616547,17.30318883199732
342400,98-311,52.1376506820536,17.29772140844372
342500,98-311,52.12407479003892,17.296164402908705
342600,98-290,52.24977152153782,17.957232510674928
342700,97-371,52.69991344868658,17.263825915157568
342800,99-235,52.19362028706962,18.169548232529657
342900,99-235,52.199811755585316,18.14951483899705
343000,98-311,52.133913289068694,17.33024596888643
343100,98-290,52.075266500242485,17.882553833373603
343200,98-290,52.128254827239935,17.949268998807035
343300,97-371,52.76327775541857,17.3290873209053
343400,97-371,52.72514815599037,17.35899824486531
343500,99-235,52.221085566102396,18.070635540111223
343600,98-311,52.11081204249028,17.336180123045295
343700,98-311,52.114469315203756,17.32723290090429
343800,98-311,52.102228968047356,17.321635701172962
343900,98-311,52.09876366290051,17.35588432088612
344000,98-311,52.09394314913268,17.301758536377843
344100,98-311,52.1095483061719,17.27292815488396
344200,98-311,52.077074153048564,17.386925333410893
344300,98-290,52.24432617287594,17.920421580958706
344400,98-290,52.13329099125654,17.97747150743372
344500,97-371,52.670647204189166,17.382234119675175
344600,97-371,52.717626672631695,17.3483778774568
344700,99-235,52.19472604202206,18.12913785638749
344800,98-311,52.111782221139755,17.392145833644186
344900,98-290,52.23041289579645,17.942604658926392
345000,97-371,52.69273300366694,17.326357812468974
345100,99-235,52.20027587831458,18.17168467500222
345200,99-235,52.2053744368966,18.217918860696912
345300,99-235,52.20975717932719,18.172396062790245
345400,98-311,52.10211204985085,17.384392620722146
345500,98-311,52.18474616006172,17.317090183679714
345600,98-290,52.13505227135382,17.90171179167779
345700,98-290,52.10439351380336,17.878649469832773
345800,97-371,52.72703985266242,17.27530542403409
345900,99-235,52.1986972557006,18.110128903872578
346000,98-311,52.103245143444745,17.306172388428575
346100,98-290,52.20160319235763,17.950854122920667
346200,97-371,52.77345430774543,17.334083662400378
346300,97-371,52.744403872001676,17.34566381791657
346400,99-235,52.239447472753305,18.13714371485846
346500,95-082,52.52690966382519,17.834132607312284
346600,98-290,52.060511504693444,17.96867675260443
346700,97-371,52.77456755570182,17.37067905402676
346800,99-235,52.16493229149986,18.01209746698236
346900,99-235,52.16117695217903,18.01024122945654
347000,99-235,52.23252806466779,18.15896891718021
347100,95-082,52.484552650540394,17.823068052377117
347200,95-082,52.49141804894119,17.795391523035846
347300,95-082,52.531063083061824,17.688869164521968
347400,98-290,52.14347694630593,18.071459881764856
347500,98-290,52.13612384590443,17.85762174144874
347600,95-082,52.5219390502629,17.70668736980175
347700,98-290,52.17398016682728,17.876732949923667
347800,98-290,52.12674052760106,17.84792808928562
347900,95-082,52.510441615284805,17.75842245702134
348000,95-082,52.50751150954041,17.84134005705921
348100,98-290,52.118599655372776,18.03053752251972
348200,98-290,52.08245052396939,17.927953511027486
348300,97-371,52.67684874713391,17.419363646632185
348400,97-371,52.74240724651763,17.372919757577602
348500,97-371,52.687130339369574,17.218203046874727
348600,95-082,52.50590964928214,17.775692928290127
348700,98-290,52.06246508663129,17.97807090017038
348800,98-290,52.15797088812892,17.98636510036285
348900,98-290,52.160934710494125,17.94188215377659
349000,97-371,52.67460869686141,17.401361849279745
349100,97-371,52.77325406491087,17.309994670812802
349200,95-082,52.49111162281332,17.732930507682866
349300,95-082,52.49601629292884,17.736476594528682
349400,98-290,52.13253390990139,17.918028361291395
349500,98-290,52.08759046658544,17.978709555952793
